review_id,transaction_id,product_id,reviewer_id,rating,comment,review_date,is_anonymous
R000301,T001936,P003295,U002030,5,东西很新，几乎没怎么用过,2023-02-25 00:00:00,0
R000302,T001658,P003881,U002288,5,价格实惠，质量过硬,2021-09-20 00:00:00,1
R000303,T001987,P005549,U002248,5,物品保养得很好，看得出很爱惜,2021-07-07 00:00:00,0
R000304,T003573,P002280,U002008,4,东西还行，卖家也挺好说话的,2020-12-25 00:00:00,0
R000305,T001839,P007397,U002850,5,收到了，很好用，感谢,2022-04-04 00:00:00,0
R000306,T001485,P006559,U002903,5,卖家诚信，商品优质,2021-06-24 00:00:00,0
R000307,T003265,P000747,U002435,5,物品功能完好，非常满意,2021-07-19 00:00:00,0
R000308,T000914,P004898,U000799,5,非常愉快的交易,2021-08-31 00:00:00,0
R000309,T002081,P007015,U002290,4,还可以，下次可能还会来,2020-11-20 00:00:00,1
R000310,T001343,P003468,U002651,3,说不上好也说不上坏,2024-06-20 00:00:00,0
R000311,T001882,P002009,U001520,5,物品功能完好，非常满意,2022-07-29 00:00:00,0
R000312,T003433,P002402,U001304,4,卖家态度好，商品也还行,2022-10-21 00:00:00,0
R000313,T002811,P003100,U000263,5,物美价廉，值得信赖,2023-10-01 00:00:00,0
R000314,T001069,P004436,U001837,5,性价比真的很高，捡到宝了,2022-01-09 00:00:00,0
R000315,T001729,P006444,U001053,1,千万别买，血的教训,2021-05-18 00:00:00,0
R000316,T000113,P002310,U002670,5,价格实惠，质量过硬,2021-07-15 00:00:00,0
R000317,T002874,P003037,U002620,3,成色比预期的要旧一些,2023-11-28 00:00:00,0
R000318,T002186,P004380,U001115,5,完美的交易体验，感谢卖家,2022-12-06 00:00:00,0
R000319,T001386,P003286,U000852,2,质量比预期差,2023-08-10 00:00:00,0
R000320,T000486,P000133,U001495,5,东西保养得非常好，点赞,2022-03-31 00:00:00,0
R000321,T003518,P002252,U002420,5,非常棒的购物体验，五星好评,2023-12-12 00:00:00,0
R000322,T003490,P006913,U002044,4,功能正常，有些使用痕迹,2023-03-26 00:00:00,0
R000323,T000453,P000676,U002107,5,价格实惠，质量过硬,2022-05-04 00:00:00,0
R000324,T002155,P005253,U001397,5,卖家很专业，讲解得很详细,2023-06-05 00:00:00,1
R000325,T001721,P004185,U000643,5,商品和描述一致，卖家很诚信！,2023-02-21 00:00:00,0
R000326,T002395,P002242,U002156,4,算是比较满意的,2024-01-28 00:00:00,0
R000327,T003398,P005637,U001460,5,物品成色比描述的还好,2023-03-09 00:00:00,0
R000328,T002462,P006790,U002996,5,商品和描述一致，卖家很诚信！,2024-03-21 00:00:00,0
R000329,T000780,P006406,U001263,5,良心价格，良心卖家,2022-02-28 00:00:00,0
R000330,T002165,P003069,U000740,4,物品能用，价格也合理,2023-12-28 00:00:00,1
R000331,T003838,P004019,U001071,5,收到货很惊喜，比想象中好很多,2021-10-05 00:00:00,0
R000332,T002465,P004189,U002851,1,极度不推荐，垃圾,2022-10-26 00:00:00,0
R000333,T001243,P006266,U001594,3,普通，不好不坏,2022-11-20 00:00:00,1
R000334,T003970,P001722,U002716,5,完美，没有任何问题,2024-04-22 00:00:00,0
R000335,T000967,P005474,U002132,4,物品基本符合描述，好评,2021-09-11 00:00:00,0
R000336,T000434,P007874,U002894,5,良心价格，良心卖家,2020-12-19 00:00:00,0
R000337,T002456,P005209,U000557,5,价格实惠，质量过硬,2022-04-05 00:00:00,1
R000338,T000767,P000519,U001326,5,物美价廉，值得信赖,2021-06-09 00:00:00,0
R000339,T000441,P001687,U002912,5,成色很好，物超所值，非常满意,2023-08-29 00:00:00,0
R000340,T002051,P003391,U000508,5,价格实惠，质量过硬,2021-05-25 00:00:00,1
R000341,T001819,P006496,U002511,5,非常愉快的交易,2024-01-26 00:00:00,1
R000342,T000763,P005189,U002369,5,同校交易就是方便，当面验货放心,2023-02-04 00:00:00,0
R000343,T003735,P001941,U001887,3,凑合，毕竟便宜,2022-08-03 00:00:00,0
R000344,T003171,P004815,U001033,5,非常好，推荐给室友了,2022-01-06 00:00:00,0
R000345,T003399,P000979,U001203,4,还可以，下次可能还会来,2024-05-30 00:00:00,0
R000346,T003947,P006957,U002096,5,比去某宝买便宜太多了，赚了,2020-09-21 00:00:00,1
R000347,T001822,P002896,U001339,5,卖家很负责，交易很顺利,2020-12-24 00:00:00,0
R000348,T002526,P000999,U000828,5,性价比真的很高，捡到宝了,2023-10-12 00:00:00,0
R000349,T001996,P003514,U001426,5,收到货很惊喜，比想象中好很多,2021-07-20 00:00:00,0
R000350,T003824,P004520,U000078,5,比去某宝买便宜太多了，赚了,2021-12-29 00:00:00,0
R000351,T002134,P000381,U002289,5,东西很实用，正好需要,2024-06-05 00:00:00,0
R000352,T000660,P005871,U001365,4,性价比可以，物有所值,2021-01-29 00:00:00,0
R000353,T002606,P000813,U000713,5,比预期好太多了，强烈推荐,2022-12-11 00:00:00,0
R000354,T003749,P002647,U000299,2,价格有点贵，不太划算,2023-05-09 00:00:00,0
R000355,T003535,P004378,U002216,5,满意满意，五星好评,2024-07-05 00:00:00,0
R000356,T003128,P001326,U000794,5,完美的交易体验，感谢卖家,2020-12-29 00:00:00,0
R000357,T002846,P000013,U001942,4,不错的购物体验，就是约见面有点麻烦,2023-01-30 00:00:00,0
R000358,T003523,P000324,U002589,5,商品和描述一致，卖家很诚信！,2024-03-17 00:00:00,0
R000359,T000123,P004286,U000835,5,价格实惠，质量过硬,2023-09-09 00:00:00,0
R000360,T000311,P001307,U002687,5,质量不错，值得购买，下次还来,2020-11-28 00:00:00,0
R000361,T003425,P005676,U001637,3,还行吧，凑合用,2023-04-03 00:00:00,1
R000362,T003549,P004619,U002513,4,还行，符合二手的标准,2023-03-01 00:00:00,0
R000363,T001439,P005374,U001164,5,卖家态度好，东西也好,2020-11-12 00:00:00,0
R000364,T000225,P005691,U000020,5,商品和描述一致，卖家很诚信！,2024-06-28 00:00:00,1
R000365,T003510,P006773,U002304,5,超级满意，卖家态度特别好,2023-12-24 00:00:00,0
R000366,T003088,P000702,U001656,5,卖家很负责，交易很顺利,2022-01-20 00:00:00,0
R000367,T001153,P002674,U001911,5,比预期好太多了，强烈推荐,2023-03-30 00:00:00,1
R000368,T002387,P006659,U000349,4,挺好的，虽然不是全新但很值,2023-02-12 00:00:00,0
R000369,T001866,P000202,U001325,3,勉强及格吧,2021-09-02 00:00:00,0
R000370,T003851,P001567,U001003,4,功能正常，有些使用痕迹,2024-06-25 00:00:00,0
R000371,T003186,P007588,U001501,4,卖家挺实在的，东西也还可以,2022-07-07 00:00:00,0
R000372,T000425,P006630,U000694,5,超级满意，卖家态度特别好,2022-08-21 00:00:00,0
R000373,T001521,P001675,U001631,5,物品功能完好，非常满意,2024-03-30 00:00:00,0
R000374,T002565,P000327,U001159,5,物美价廉，值得信赖,2022-07-30 00:00:00,0
R000375,T000281,P001503,U001392,5,收到货很惊喜，比想象中好很多,2023-11-17 00:00:00,0
R000376,T002008,P001992,U001546,5,非常好，推荐给室友了,2024-06-06 00:00:00,1
R000377,T002718,P004451,U000170,5,超级满意，卖家态度特别好,2020-11-04 00:00:00,0
R000378,T000105,P004026,U001218,5,买到就是赚到，强推,2023-05-25 00:00:00,0
R000379,T000784,P002194,U002821,5,卖家态度好，东西也好,2022-06-15 00:00:00,1
R000380,T001553,P007000,U000788,5,卖家很靠谱，约的时间地点都很准时,2022-01-08 00:00:00,0
R000381,T002421,P000622,U002909,5,宝贝收到了，和图片一模一样,2024-07-04 00:00:00,1
R000382,T002699,P001573,U001247,5,超级满意，卖家态度特别好,2023-06-16 00:00:00,0
R000383,T002808,P000245,U001903,4,满意，就是包装简单了点,2022-09-21 00:00:00,0
R000384,T003957,P006877,U002167,3,和图片有些差距，还能用,2022-05-20 00:00:00,1
R000385,T003257,P000466,U001619,3,有点旧了，但还能用,2021-03-29 00:00:00,0
R000386,T001858,P000645,U000398,3,勉强及格吧,2024-05-08 00:00:00,0
R000387,T000713,P002089,U001876,5,东西很实用，正好需要,2022-10-18 00:00:00,1
R000388,T000957,P007497,U000771,5,性价比真的很高，捡到宝了,2023-06-30 00:00:00,0
R000389,T003247,P007024,U002671,4,基本满意，就是外观有点旧,2024-03-14 00:00:00,0
R000390,T003462,P006831,U001045,5,成色很好，物超所值，非常满意,2021-06-03 00:00:00,0
R000391,T001001,P007173,U002694,4,卖家态度好，商品也还行,2023-01-02 00:00:00,0
R000392,T002768,P002576,U000380,5,价格公道，东西实在，良心卖家,2022-12-17 00:00:00,0
R000393,T002917,P002614,U001218,5,卖家很靠谱，约的时间地点都很准时,2021-10-26 00:00:00,0
R000394,T003333,P004381,U000314,5,价格实惠，质量过硬,2021-10-28 00:00:00,1
R000395,T000135,P004595,U002567,1,完全和描述不一样，太坑了,2021-01-15 00:00:00,0
R000396,T001656,P000924,U002182,5,卖家诚信，商品优质,2022-03-20 00:00:00,0
R000397,T003928,P007083,U000673,5,收到了，很好用，感谢,2022-02-03 00:00:00,0
R000398,T002258,P000809,U000127,5,学姐人超好，还教我怎么使用,2024-02-20 00:00:00,1
R000399,T003441,P007619,U002457,2,和图片差距比较大,2023-06-16 00:00:00,1
R000400,T001935,P001935,U002347,5,东西不错，性价比超高，推荐购买,2021-03-21 00:00:00,0
R000401,T001172,P004549,U000453,5,宝贝收到了，和图片一模一样,2020-11-14 00:00:00,1
R000402,T001759,P003703,U000705,5,物品成色比描述的还好,2021-06-13 00:00:00,1
R000403,T002881,P002925,U000465,5,交易顺利，卖家人很好，沟通也很愉快,2024-04-16 00:00:00,0
R000404,T002384,P004923,U002511,5,卖家很耐心解答问题，商品质量也好,2023-07-13 00:00:00,1
R000405,T003689,P003380,U000014,5,非常愉快的交易,2020-10-31 00:00:00,0
R000406,T003823,P006091,U000778,5,卖家诚信，商品优质,2023-07-18 00:00:00,0
R000407,T000359,P000024,U000129,5,学长人很好，还送了配件,2023-05-17 00:00:00,1
R000408,T001385,P004742,U000208,5,太棒了，超出预期,2023-10-01 00:00:00,0
R000409,T003216,P006617,U002954,4,还可以，下次可能还会来,2024-05-21 00:00:00,0
R000410,T003628,P004739,U001166,5,卖家很耐心解答问题，商品质量也好,2022-03-23 00:00:00,1
R000411,T001095,P003576,U002979,5,物流很快，商品质量也很好,2022-04-21 00:00:00,0
R000412,T001764,P000640,U000571,5,卖家很专业，讲解得很详细,2020-09-21 00:00:00,0
R000413,T003589,P003819,U000429,5,学长人很好，还送了配件,2022-11-28 00:00:00,0
R000414,T003644,P003894,U001745,3,一般般，符合这个价位,2020-11-10 00:00:00,0
R000415,T000296,P000081,U000938,4,挺好的，虽然不是全新但很值,2024-05-18 00:00:00,1
R000416,T001864,P004805,U002426,5,卖家态度好，东西也好,2022-07-09 00:00:00,1
R000417,T003428,P006826,U002238,4,整体不错，有点小瑕疵但不影响使用,2023-04-19 00:00:00,0
R000418,T003486,P007761,U001675,5,东西保养得非常好，点赞,2021-08-17 00:00:00,0
R000419,T002889,P007153,U002040,5,学姐人超好，还教我怎么使用,2021-07-06 00:00:00,0
R000420,T000894,P001458,U002136,5,物品成色比描述的还好,2023-05-26 00:00:00,0
R000421,T003833,P002983,U002812,5,收到了，很好用，感谢,2024-06-29 00:00:00,0
R000422,T000271,P003608,U000060,5,卖家很专业，讲解得很详细,2023-03-20 00:00:00,0
R000423,T001841,P005038,U001477,5,非常愉快的交易,2023-01-23 00:00:00,0
R000424,T000890,P001578,U000811,5,完美，没有任何问题,2023-07-15 00:00:00,0
R000425,T001827,P002233,U002420,5,物品功能完好，非常满意,2022-07-14 00:00:00,0
R000426,T000938,P005631,U002837,3,东西一般，但价格还行,2022-08-11 00:00:00,0
R000427,T003449,P006807,U002417,5,完美的交易体验，感谢卖家,2023-03-04 00:00:00,0
R000428,T002393,P001465,U002909,5,完美，没有任何问题,2022-08-14 00:00:00,0
R000429,T001005,P007231,U000708,5,满意满意，五星好评,2024-05-26 00:00:00,0
R000430,T002185,P007697,U002398,4,总体满意，小细节还有改进空间,2023-07-06 00:00:00,0
R000431,T001675,P001720,U001658,5,收到了，很好用，感谢,2023-12-08 00:00:00,0
R000432,T003632,P003231,U000187,5,完美的交易体验，感谢卖家,2020-11-18 00:00:00,0
R000433,T002197,P003388,U002387,5,超值，下次有需要还来,2021-08-05 00:00:00,0
R000434,T001074,P001688,U002921,4,东西还可以，符合预期,2023-02-15 00:00:00,1
R000435,T002766,P004062,U001874,5,收到了，很好用，感谢,2022-12-03 00:00:00,0
R000436,T003468,P005341,U002642,5,东西不错，性价比超高，推荐购买,2023-08-31 00:00:00,0
R000437,T003199,P000976,U001832,4,东西还行，卖家也挺好说话的,2022-03-23 00:00:00,0
R000438,T002077,P006858,U001003,5,学姐人超好，还教我怎么使用,2021-04-18 00:00:00,1
R000439,T000913,P003454,U002102,5,非常棒的购物体验，五星好评,2021-06-27 00:00:00,0
R000440,T000030,P003974,U000829,4,卖家挺实在的，东西也还可以,2021-06-02 00:00:00,1
R000441,T003532,P007961,U002400,5,物品保养得很好，看得出很爱惜,2021-03-07 00:00:00,0
R000442,T001641,P005261,U001427,5,卖家很负责，交易很顺利,2021-07-30 00:00:00,0
R000443,T002086,P000984,U002346,4,不错，就是有点旧,2021-12-21 00:00:00,1
R000444,T000873,P000825,U001509,5,物品功能完好，非常满意,2021-05-26 00:00:00,1
R000445,T001639,P002184,U002482,5,卖家很耐心解答问题，商品质量也好,2023-01-16 00:00:00,1
R000446,T000544,P002259,U001167,5,很满意的一次购物,2023-01-26 00:00:00,0
R000447,T003084,P006528,U001187,5,宝贝收到了，和图片一模一样,2022-10-01 00:00:00,0
R000448,T002036,P006660,U001458,5,卖家态度好，东西也好,2020-11-07 00:00:00,1
R000449,T001015,P005519,U001777,5,超值，下次有需要还来,2023-02-04 00:00:00,0
R000450,T001527,P003871,U002458,5,学姐人超好，还教我怎么使用,2023-07-08 00:00:00,0
R000451,T000575,P006428,U002121,5,超值，下次有需要还来,2022-12-09 00:00:00,0
R000452,T001667,P002349,U000766,5,卖家很负责，交易很顺利,2022-06-18 00:00:00,0
R000453,T003551,P006668,U002107,5,很满意的一次购物,2024-04-09 00:00:00,0
R000454,T001359,P000187,U000806,5,完美的交易体验，感谢卖家,2023-01-04 00:00:00,0
R000455,T000446,P004409,U001401,3,成色比预期的要旧一些,2024-06-02 00:00:00,0
R000456,T002831,P001698,U002750,5,超值，下次有需要还来,2022-09-10 00:00:00,1
R000457,T002725,P000795,U001234,1,质量太差了，根本不能用,2023-05-23 00:00:00,0
R000458,T001480,P004648,U001281,5,东西很新，几乎没怎么用过,2024-05-14 00:00:00,0
R000459,T002453,P005488,U001855,1,千万别买，血的教训,2022-03-04 00:00:00,1
R000460,T001950,P000561,U001236,5,完美，没有任何问题,2022-03-10 00:00:00,0
R000461,T003416,P001305,U001306,5,完美，没有任何问题,2023-08-26 00:00:00,0
R000462,T001636,P005378,U000265,5,物美价廉，值得信赖,2022-05-29 00:00:00,0
R000463,T002795,P003200,U002064,5,比预期好太多了，强烈推荐,2023-09-02 00:00:00,0
R000464,T001678,P001422,U000204,5,物美价廉，值得信赖,2021-07-06 00:00:00,1
R000465,T002246,P006354,U001372,5,交易顺利，卖家人很好，沟通也很愉快,2021-02-10 00:00:00,0
R000466,T001771,P006530,U002346,5,东西很新，几乎没怎么用过,2023-08-24 00:00:00,0
R000467,T002119,P004416,U002926,5,商品和描述一致，卖家很诚信！,2023-02-12 00:00:00,0
R000468,T001297,P005377,U002817,3,和图片有些差距，还能用,2021-02-04 00:00:00,0
R000469,T003625,P001763,U001947,3,成色比预期的要旧一些,2022-05-28 00:00:00,0
R000470,T002076,P003838,U002242,2,有点坑,2021-11-08 00:00:00,0
R000471,T002300,P002787,U000589,5,物品保养得很好，看得出很爱惜,2024-04-12 00:00:00,0
R000472,T001853,P002567,U000997,5,商品和描述一致，卖家很诚信！,2023-07-10 00:00:00,0
R000473,T003099,P001406,U002643,5,物美价廉，值得信赖,2021-02-09 00:00:00,0
R000474,T003517,P000346,U000385,5,商品和描述一致，卖家很诚信！,2024-06-20 00:00:00,0
R000475,T003228,P000426,U002315,4,可以用，性价比还算可以,2021-10-17 00:00:00,0
R000476,T001445,P006141,U000876,5,卖家很负责，交易很顺利,2022-08-21 00:00:00,1
R000477,T002424,P003615,U001130,4,功能正常，有些使用痕迹,2022-12-06 00:00:00,0
R000478,T001357,P007057,U001719,5,物品成色比描述的还好,2023-03-29 00:00:00,0
R000479,T001939,P005816,U002839,5,东西很棒，卖家人也很好,2024-04-30 00:00:00,0
R000480,T001768,P004044,U001282,4,还可以，就是没有配件了,2023-11-27 00:00:00,0
R000481,T002139,P006499,U002138,5,太棒了，超出预期,2023-03-11 00:00:00,0
R000482,T000775,P003111,U001601,5,物品功能完好，非常满意,2020-11-14 00:00:00,0
R000483,T001085,P001850,U002458,3,不是特别满意，但也不算太差,2022-01-09 00:00:00,1
R000484,T000504,P004708,U002118,5,完美，没有任何问题,2021-07-11 00:00:00,0
R000485,T001004,P004875,U002548,5,质量不错，值得购买，下次还来,2023-04-18 00:00:00,1
R000486,T002044,P005970,U002518,4,可以用，性价比还算可以,2023-08-08 00:00:00,0
R000487,T000438,P005192,U002462,5,比预期好太多了，强烈推荐,2021-04-11 00:00:00,1
R000488,T000207,P006562,U002819,4,卖家挺实在的，东西也还可以,2024-07-01 00:00:00,0
R000489,T003548,P005798,U000930,5,卖家很专业，讲解得很详细,2022-02-22 00:00:00,1
R000490,T000829,P005926,U002345,4,物品基本符合描述，好评,2023-05-26 00:00:00,0
R000491,T003642,P005129,U000040,5,东西很新，几乎没怎么用过,2024-07-07 00:00:00,0
R000492,T000055,P002121,U001154,5,物品功能完好，非常满意,2021-02-28 00:00:00,0
R000493,T001709,P001913,U001685,5,东西很新，几乎没怎么用过,2024-03-27 00:00:00,1
R000494,T003300,P001652,U002158,3,能用，但谈不上多好,2023-01-01 00:00:00,0
R000495,T000867,P000860,U002496,5,卖家很靠谱，约的时间地点都很准时,2021-01-24 00:00:00,0
R000496,T000402,P002650,U002807,5,物品完好无损，包装也很仔细,2024-02-25 00:00:00,1
